SEX,How many times do you eat a day?,How many hours a day do you sleep?,How many times per week do you eat fastfood?,Average number of steps per day?,Cow's milk,Vegetable drinks (eg soy milk),Low-fat white yogurt,Fresh cheeses,Meat,Processed Meat (es prosciutto),Fish,Eggs,Legumes,Cooked vegetables,Raw vegetables,Fruits,Whole grains food,Nuts,Tofu,Do you eat differently at the weekend?,Do you play a sport (at least 5 hours/week)?,When are you hungry during the day?,What kind of snacks do you prefer?,Do you ever eat distracted or not at the table?,Do you eat fast?,Do you happen to eat uncontrollably even if you're not hungry?,Do you wake up to eat at night?,How do you sleep at night?,"You like salty or sweet? (where 10 - ""I love salt and hate sweet"" and 1 - ""I am the biggest fan of sweet"")",Do you eat alone or togheter?,Age,How many liters of water do you drink per day?,How many times do you consume alcoholic beverages in a week?,How stress affects on your eating habits?,How many sugary drinks do you consume per day?,Do you ever miss meals?
Ж,5,5-6,0,10000-15000,Нет,Нет,Нет,Да,Нет,Нет,Иногда,Иногда,Нет,Нет,Да,Да,Нет,Нет,Нет,Я готовлю более изысканно,Нет,Когда я просыпаюсь,Сладости,Нет,Нет,Никогда,Никогда,Хорошо,4,Часто в одиночестве,51-65,3,0,Начинаю есть меньше,0,Нет
Ж,5,7-8,0,10000-15000,Нет,Нет,Иногда,Нет,Иногда,Иногда,Нет,Нет,Нет,Нет,Да,Да,Нет,Иногда,Иногда,"Да, я ем в ресторанах",Да,Утром,"Фрукты, овощи",Да,Да,Никогда,Никогда,Хорошо,5,Часто в одиночестве,21-30,4,1,Начинаю есть меньше,0,Нет
Ж,5,2-4,0,10000-15000,Нет,Нет,Нет,Да,Иногда,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Да,Да,"Да, я ем в ресторанах",Да,До обеда,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Хорошо,7,Часто в одиночестве,21-30,3,1,Начинаю есть меньше,0,Нет
М,5,5-6,0,0-4000,Да,Иногда,Нет,Нет,Иногда,Нет,Иногда,Нет,Нет,Да,Да,Да,Да,Нет,Нет,Нет,Нет,Утром,Сладости,Нет,Нет,Никогда,Никогда,Хорошо,3,В одиночестве во время завтрака,31-50,2,1,Начинаю есть больше,0,Нет
М,5,7-8,0,0-4000,Да,Иногда,Иногда,Иногда,Нет,Иногда,Нет,Да,Нет,Да,Да,Да,Да,Иногда,Иногда,Я готовлю более изысканно,Да,Днем,"Фрукты, овощи",Да,Да,Никогда,Никогда,Хорошо,4,В одиночестве во время завтрака,15-20,3,0,Начинаю есть больше,0,Нет
М,5,2-4,0,0-4000,Да,Иногда,Нет,Нет,Нет,Нет,Нет,Да,Нет,Да,Да,Да,Да,Да,Да,Я готовлю более изысканно,Да,После обеда,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Хорошо,6,В одиночестве во время завтрака,15-20,2,0,Начинаю есть больше,0,Нет
М,5,5-6,0,0-4000,Да,Иногда,Иногда,Иногда,Иногда,Иногда,Иногда,Нет,Нет,Да,Да,Да,Да,Нет,Нет,Нет,Нет,Перед ужином,Сладости,Нет,Нет,Никогда,Никогда,Хорошо,7,В одиночестве во время завтрака,31-50,3,0,Начинаю есть больше,0,Нет
Ж,5,5-6,0,7000-10000,Нет,Да,Нет,Иногда,Нет,Нет,Иногда,Иногда,Нет,Нет,Да,Да,Нет,Нет,Нет,"Да, я ем в ресторанах",Нет,Днем,Сладости,Нет,Нет,Никогда,Никогда,Хорошо,4,В одиночестве во время обеда,51-65,3,0,Начинаю есть меньше,0,Нет
Ж,5,7-8,0,7000-10000,Нет,Да,Иногда,Да,Иногда,Иногда,Нет,Нет,Нет,Нет,Да,Да,Нет,Иногда,Иногда,"Да, я больше ем дома",Да,До обеда,"Фрукты, овощи",Да,Да,Никогда,Никогда,Хорошо,5,В одиночестве во время обеда,21-30,4,1,Начинаю есть меньше,0,Нет
Ж,5,2-4,0,7000-10000,Нет,Да,Нет,Иногда,Иногда,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Да,Да,"Да, я больше ем дома",Да,Перед ужином,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Хорошо,7,В одиночестве во время обеда,21-30,3,1,Начинаю есть меньше,0,Нет
Ж,6,5-6,1,4000-7000,Нет,Нет,Нет,Нет,Иногда,Нет,Иногда,Не знаю,Иногда,Да,Да,Да,Нет,Нет,Нет,Я готовлю более изысканно,Да,Утром,Сладости,Нет,Нет,Никогда,Никогда,Я с трудом засыпаю,5,Часто в одиночестве,51-65,3,0,Начинаю есть меньше,0,"Да, завтрак"
Ж,6,7-8,1,4000-7000,Нет,Нет,Иногда,Иногда,Нет,Иногда,Нет,Иногда,Иногда,Да,Да,Да,Нет,Иногда,Иногда,"Да, я ем в ресторанах",Нет,Днем,"Фрукты, овощи",Да,Да,Никогда,Никогда,Я с трудом засыпаю,6,Часто в одиночестве,21-30,4,1,Начинаю есть меньше,0,"Да, завтрак"
Ж,6,2-4,1,4000-7000,Нет,Нет,Нет,Нет,Нет,Нет,Нет,Иногда,Иногда,Да,Да,Да,Нет,Да,Да,"Да, я ем в ресторанах",Нет,После обеда,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Я с трудом засыпаю,8,Часто в одиночестве,21-30,3,1,Начинаю есть меньше,0,"Да, завтрак"
М,6,5-6,1,4000-7000,Да,Иногда,Нет,Иногда,Нет,Нет,Иногда,Иногда,Иногда,Нет,Да,Да,Да,Нет,Нет,Нет,Да,Днем,Сладости,Нет,Нет,Никогда,Никогда,Я с трудом засыпаю,4,В одиночестве во время завтрака,31-50,2,1,Начинаю есть больше,0,"Да, завтрак"
М,6,7-8,1,4000-7000,Да,Иногда,Иногда,Да,Иногда,Иногда,Нет,Нет,Иногда,Нет,Да,Да,Да,Иногда,Иногда,Я готовлю более изысканно,Нет,До обеда,"Фрукты, овощи",Да,Да,Никогда,Никогда,Я с трудом засыпаю,5,В одиночестве во время завтрака,15-20,3,0,Начинаю есть больше,0,"Да, завтрак"
М,6,2-4,1,4000-7000,Да,Иногда,Нет,Иногда,Иногда,Нет,Нет,Нет,Иногда,Нет,Да,Да,Да,Да,Да,Я готовлю более изысканно,Нет,Перед ужином,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Я с трудом засыпаю,7,В одиночестве во время завтрака,15-20,2,0,Начинаю есть больше,0,"Да, завтрак"
Ж,6,5-6,1,10000-15000,Нет,Да,Нет,Да,Иногда,Нет,Иногда,Не знаю,Иногда,Да,Да,Да,Нет,Нет,Нет,"Да, я ем в ресторанах",Да,До обеда,Сладости,Нет,Нет,Никогда,Никогда,Я с трудом засыпаю,5,В одиночестве во время обеда,51-65,3,0,Начинаю есть меньше,0,"Да, завтрак"
Ж,6,7-8,1,10000-15000,Нет,Да,Иногда,Нет,Нет,Иногда,Нет,Иногда,Иногда,Да,Да,Да,Нет,Иногда,Иногда,"Да, я больше ем дома",Нет,После обеда,"Фрукты, овощи",Да,Да,Никогда,Никогда,Я с трудом засыпаю,6,В одиночестве во время обеда,21-30,4,1,Начинаю есть меньше,0,"Да, завтрак"
Ж,6,2-4,1,10000-15000,Нет,Да,Нет,Да,Нет,Нет,Нет,Иногда,Иногда,Да,Да,Да,Нет,Да,Да,"Да, я больше ем дома",Нет,Когда я просыпаюсь,У меня нет перекусов в течение дня,Да,Да,Никогда,Никогда,Я с трудом засыпаю,8,В одиночестве во время обеда,21-30,3,1,Начинаю есть меньше,0,"Да, завтрак"
М,2,5-6,1,10000-15000,Нет,Нет,Нет,Да,Нет,Нет,Иногда,Не знаю,Нет,Да,Да,Да,Нет,Иногда,Нет,Я готовлю более изысканно,Да,До обеда,Сладости,Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,4,Часто в одиночестве,51-65,3,0,Начинаю есть меньше,0,"Да, обед"
Ж,2,5-6,1,10000-15000,Нет,Нет,Иногда,Нет,Нет,Иногда,Нет,Иногда,Нет,Да,Да,Да,Нет,Нет,Нет,"Да, я ем в ресторанах",Нет,После обеда,"Фрукты, овощи",Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,5,В одиночестве во время завтрака,21-30,4,1,Начинаю есть меньше,0,"Да, обед"
Ж,2,5-6,1,10000-15000,Нет,Нет,Да,Иногда,Нет,Да,Иногда,Не знаю,Нет,Да,Да,Да,Нет,Иногда,Нет,Я готовлю более изысканно,Да,Перед ужином,У меня нет перекусов в течение дня,Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,6,В одиночестве во время обеда,51-65,2,0,Начинаю есть меньше,0,"Да, обед"
М,2,5-6,1,10000-15000,Нет,Нет,Нет,Да,Нет,Нет,Нет,Иногда,Нет,Да,Да,Да,Нет,Нет,Нет,"Да, я ем в ресторанах",Нет,После ужина,Сладости,Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,7,Часто с кем-то,21-30,3,1,Начинаю есть меньше,0,"Да, обед"
Ж,2,5-6,1,10000-15000,Нет,Нет,Иногда,Нет,Нет,Иногда,Иногда,Не знаю,Нет,Да,Да,Да,Нет,Иногда,Нет,Я готовлю более изысканно,Да,Когда я просыпаюсь,"Фрукты, овощи",Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,8,Часто в одиночестве,51-65,4,0,Начинаю есть меньше,0,"Да, обед"
М,2,5-6,0,0-4000,Да,Иногда,Нет,Нет,Иногда,Нет,Иногда,Иногда,Нет,Нет,Да,Да,Да,Иногда,Нет,Нет,Да,После обеда,Сладости,Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,3,Часто в одиночестве,31-50,2,1,Начинаю есть меньше,0,"Да, ужин"
Ж,2,5-6,0,0-4000,Да,Иногда,Иногда,Иногда,Иногда,Иногда,Нет,Нет,Нет,Нет,Да,Да,Да,Нет,Нет,Я готовлю более изысканно,Нет,Перед ужином,"Фрукты, овощи",Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,4,В одиночестве во время завтрака,15-20,3,0,Начинаю есть меньше,0,"Да, ужин"
Ж,2,5-6,0,0-4000,Да,Иногда,Да,Да,Иногда,Да,Иногда,Иногда,Нет,Нет,Да,Да,Да,Иногда,Нет,Нет,Да,После ужина,У меня нет перекусов в течение дня,Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,5,В одиночестве во время обеда,31-50,1,1,Начинаю есть меньше,0,"Да, ужин"
М,2,5-6,0,0-4000,Да,Иногда,Нет,Нет,Иногда,Нет,Нет,Нет,Нет,Нет,Да,Да,Да,Нет,Нет,Я готовлю более изысканно,Нет,Когда я просыпаюсь,Сладости,Нет,Да,Нечасто (около 1-го раза в месяц),Никогда,Я с трудом засыпаю,6,Часто с кем-то,15-20,2,0,Начинаю есть меньше,0,"Да, ужин"
Ж,2,5-6,0,0-4000,Да,Иногда,Иногда,Иногда,Иногда,Иногда,Иногда,Иногда,Нет,Нет,Да,Да,Да,Иногда,Нет,Нет,Да,Утром,"Фрукты, овощи",Нет,Нет,Часто (больше 1 раза в неделю),Никогда,Я с трудом засыпаю,7,Часто в одиночестве,31-50,3,1,Начинаю есть меньше,0,"Да, ужин"
